date,open,close,high,low,volume,money
2008-03-17,3941.26,3820.05,3941.26,3813,4910027300,73613176822
2008-03-18,3789.57,3668.9,3862.77,3607.25,5786100100,79535892252
2008-03-19,3746.05,3761.61,3813.89,3677.82,6158664300,88277827845
2008-03-20,3721.5,3804.05,3857.62,3516.33,7326269400,1.06E+11
2008-03-21,3790.11,3796.58,3838.06,3746.39,6509346400,96409712714
2008-03-24,3830.35,3626.19,3840.48,3624.94,5895967800,88537601512
2008-03-25,3559.94,3629.62,3659.21,3521.53,5276533600,77829673385
2008-03-26,3644.13,3606.86,3698.32,3591.11,4625181800,70507849558
2008-03-27,3541.28,3411.49,3541.28,3407.9,5506986600,76938808898
2008-03-28,3378.63,3580.15,3590.75,3357.23,6329168400,90291919934
2008-03-31,3465.91,3472.71,3555.82,3445.56,4711346900,66825473192
2008-04-01,3461.09,3329.16,3493.13,3308.9,5483137600,73093942424
2008-04-02,3370.6,3347.88,3464.53,3283.64,6548728600,86430288912
2008-04-03,3323.43,3446.24,3456.95,3271.29,5088922400,66413044115
2008-04-07,3418.52,3599.62,3613.48,3386.51,6099453700,84589696329
2008-04-08,3604.26,3612.54,3656.96,3563.85,6548482300,92719515541
2008-04-09,3585.85,3413.91,3606.89,3413.07,5985204900,81203386708
2008-04-10,3378.14,3471.74,3474.31,3344.87,4545515000,59699251838
2008-04-11,3498.55,3492.89,3517.82,3462.14,4328424400,58985569091
2008-04-14,3419.05,3296.67,3427.88,3285.3,5031170600,66952393944
2008-04-15,3282.57,3348.35,3349.76,3212.15,4466845700,59030368638
2008-04-16,3349.93,3291.6,3363.22,3283.08,4009118400,53205727027
2008-04-17,3286.41,3222.74,3352.95,3180.2,4584330500,62507958589
2008-04-18,3200.57,3094.67,3203.71,3078.17,4366534300,54581267300
2008-04-21,3305.15,3116.98,3305.17,3073.56,5995529300,79571085168
2008-04-22,3076.72,3147.79,3148.73,2990.79,4878741300,58797233750
2008-04-23,3116.41,3278.33,3296.72,3089.89,6623512500,86113923587
2008-04-24,3539.87,3583.03,3593.2,3461.64,14206628700,1.90E+11
2008-04-25,3572.55,3557.75,3658.55,3527.84,12962102100,1.85E+11
2008-04-28,3497.38,3474.72,3530.91,3460.26,7574497500,1.09E+11
2008-04-29,3457.35,3523.41,3544.23,3453.28,6717525000,99574311147
2008-04-30,3545.57,3693.11,3705.09,3543.02,10761770800,1.56E+11
2008-05-05,3739.8,3761.01,3768.22,3696.7,9969691600,1.48E+11
2008-05-06,3735.85,3733.5,3786.02,3680.99,9893225000,1.48E+11
2008-05-07,3716.45,3579.15,3774.07,3577.99,9049714300,1.34E+11
2008-05-08,3538.92,3656.84,3658.05,3523.03,7517324200,1.09E+11
2008-05-09,3682.95,3613.49,3693.16,3552.47,8789842500,1.29E+11
2008-05-12,3548.61,3626.98,3668.86,3521.88,7989122000,1.17E+11
2008-05-13,3515.71,3560.24,3615.06,3508.32,9074717700,1.23E+11
2008-05-14,3549.67,3657.43,3661.97,3549.67,8859207800,1.22E+11
2008-05-15,3676.84,3637.32,3706.72,3636.22,8395532200,1.13E+11
2008-05-16,3637.64,3624.23,3661.07,3582.5,6481285300,89546567704
2008-05-19,3615.59,3604.76,3624.84,3563.61,4845016500,67598479734
2008-05-20,3601.55,3443.16,3632.01,3432.38,6637705300,88932320447
2008-05-21,3414.34,3544.19,3560.53,3355.08,7364107600,96569945231
2008-05-22,3493.07,3485.63,3558.02,3469.79,6850470300,93894974582
2008-05-23,3473.8,3473.09,3521.39,3435.84,5995055900,76183956588
2008-05-26,3442.29,3364.54,3443.99,3361.99,5277659600,67226185634
2008-05-27,3355.11,3375.41,3383.68,3333.95,4249931100,55213458049
2008-05-28,3382.77,3459.03,3486.33,3354.25,5247676000,68719496463
2008-05-29,3447.77,3401.44,3481.73,3400.77,5143993300,67304826844
2008-05-30,3414.25,3433.35,3450.49,3390.88,4849540700,64903877746
2008-06-02,3426.2,3459.04,3483.61,3400.72,4918607800,61959616284
2008-06-03,3456.58,3436.4,3469.06,3409.23,5664249400,69390159055
2008-06-04,3424.04,3369.91,3428.47,3341.74,4803815600,59171321529
2008-06-05,3355.93,3351.64,3376.34,3326.54,4183466300,53340180662
2008-06-06,3362.01,3329.67,3371.28,3312.72,3476321700,42763182378
2008-06-10,3202.11,3072.33,3215.5,3045.06,5090954600,60727533504
2008-06-11,3042.16,3024.24,3064.2,2992.35,4693934500,54181027485
2008-06-12,3011.56,2957.53,3031.06,2900.12,4953582400,56831225904
2008-06-13,2960.91,2868.8,2976.45,2865.5,4106943000,45180876471
2008-06-16,2876.29,2874.1,2917.81,2811.72,4038592400,43220736508
2008-06-17,2873.13,2794.75,2893.47,2769.12,4329814700,43840532576
2008-06-18,2772.37,2941.11,2945.42,2729.71,6634980300,69029288606
2008-06-19,2921.72,2748.87,2921.72,2742.15,5679582700,59626570971
2008-06-20,2811.08,2831.74,2917.32,2695.63,7415683000,79217445716
2008-06-23,2780.15,2760.42,2813.14,2741.19,4067003200,41900494857
2008-06-24,2747.32,2803.02,2817.17,2728.83,4838723100,49942894581
2008-06-25,2794.04,2905.01,2910.48,2784.42,6481910500,67510404545
2008-06-26,2904.09,2901.85,2931.31,2851.12,6551922800,69186564907
2008-06-27,2809.31,2748.43,2822.26,2723.16,6052991900,61718685206
2008-06-30,2724.4,2736.1,2766.8,2693.4,3851885400,40556340515
2008-07-01,2743.16,2651.61,2753.33,2644.78,4068142300,42996490238
2008-07-02,2656.04,2651.72,2700.9,2627.9,4018179300,43562554256
2008-07-03,2610.82,2703.53,2746.37,2566.53,6814671700,74072058340
2008-07-04,2691.21,2669.89,2713.48,2645.83,5729192800,62000179301
2008-07-07,2673.55,2792.4,2801.53,2673.55,7740584800,82037582147
2008-07-08,2805.61,2814.95,2843.6,2754.62,8020468000,87478469668
2008-07-09,2838.86,2920.55,2920.55,2838.86,9702611900,1.06E+11
2008-07-10,2879.62,2875.45,2952.04,2862.06,9090484100,99505895425
2008-07-11,2863.81,2856.63,2888.29,2821.31,6482055300,69789668051
2008-07-14,2837.49,2878.26,2895.3,2828.24,5446592300,59458811236
2008-07-15,2886.11,2779.45,2896.33,2769.91,7091523400,75183081177
2008-07-16,2753.9,2705.87,2765.15,2656.61,6004392200,60360593536
2008-07-17,2747.95,2684.78,2773.28,2676.15,5084233300,51451570137
2008-07-18,2711.74,2778.37,2785.53,2665.91,5787350000,59102962346
2008-07-21,2759.88,2861.42,2865.07,2745.64,6648770000,69669133696
2008-07-22,2852.44,2846.12,2868.62,2830.76,6151910700,65130356224
2008-07-23,2870.93,2837.85,2887.58,2831.11,6149797500,64221812149
2008-07-24,2861.81,2910.29,2912.7,2849.1,7250544500,77975696786
2008-07-25,2875.77,2865.1,2888.58,2851.93,6253105900,63867379931
2008-07-28,2883.76,2903.01,2924.45,2883.76,6231879200,64491646958
2008-07-29,2868.01,2850.31,2868.01,2827.7,5863227800,59263834814
2008-07-30,2884.59,2836.67,2894.37,2822.19,4894688400,48912863290
2008-07-31,2844.65,2775.72,2848,2774.1,4453026900,43577577230
2008-08-01,2751.02,2801.82,2830.76,2721.95,4921541900,50743916796
2008-08-04,2782.99,2741.74,2793.26,2738.85,3717031800,37566055922
2008-08-05,2751.2,2690.75,2762.26,2684.73,4237855200,42511686422
2008-08-06,2711.6,2719.37,2743.11,2678.86,4060552500,41130300109
2008-08-07,2717.5,2727.58,2742.7,2691.36,3949212100,38724122744
2008-08-08,2724.43,2605.72,2725.93,2595.92,4850743700,46304907755
2008-08-11,2595.89,2470.07,2601.5,2453.71,4716145000,41510408309
2008-08-12,2445.22,2457.2,2484.75,2430.85,3663263200,31055560371
2008-08-13,2440.53,2446.3,2458.77,2370.74,4100523100,35322519408
2008-08-14,2432.2,2437.08,2454.25,2409.01,3130522600,27731353259
2008-08-15,2434.41,2450.61,2476.86,2414.57,3129606800,27201868951
2008-08-18,2451.78,2319.87,2455.5,2318.93,5365679600,35866644286
2008-08-19,2297.24,2344.47,2355.93,2284.59,3859382100,27699092355
2008-08-20,2332.48,2523.28,2523.47,2306.66,7373666300,59038931793
2008-08-21,2484.49,2431.72,2518.44,2431.05,6133199000,51914051787
2008-08-22,2414.46,2405.23,2426.71,2362.09,4628459300,36347766869
2008-08-25,2408.09,2413.37,2443.99,2382.29,3375721700,26848283382
2008-08-26,2384.95,2350.08,2403.02,2327.22,4097946600,31328604024
2008-08-27,2343.88,2342.15,2385.99,2310.45,4095260400,32569013718
2008-08-28,2341.96,2350.14,2374.25,2333.03,3475273400,28602903065
2008-08-29,2361.05,2397.37,2420.85,2352.1,4640576800,37316396857
2008-09-01,2380.47,2325.14,2380.47,2311.73,3626524000,28678403207
2008-09-02,2312.1,2304.89,2329.01,2284.92,3419029100,25957452202
2008-09-03,2301.94,2276.67,2321.53,2248.07,4225000600,32463648806
2008-09-04,2270.52,2277.41,2295.36,2249.12,3416308900,25834811521
2008-09-05,2224.53,2202.45,2238.32,2199.36,3860817100,27970605034
2008-09-08,2210.34,2143.42,2220.55,2135.38,3766949700,27669314826
2008-09-09,2152.28,2145.78,2161.35,2114.5,3072269100,21768671830
2008-09-10,2131.8,2150.76,2185.69,2102.91,3901204200,28504635197
2008-09-11,2143.4,2078.98,2148.12,2070.43,3644180300,27236533711
2008-09-12,2077.55,2079.67,2104.63,2064.29,3031247500,22716506578
2008-09-16,2049.81,1986.64,2049.81,1974.39,4622344500,33820604460
2008-09-17,1971.94,1929.05,1999.95,1922.68,4585347200,32005441361
2008-09-18,1876.12,1895.84,1942.85,1802.33,6633320200,43437772072
2008-09-19,2067.64,2075.09,2075.09,2043.32,5843353600,41555012488
2008-09-22,2241.72,2236.41,2269.73,2164.8,13993063600,1.14E+11
2008-09-23,2209.12,2201.51,2253.39,2181.96,10016515200,77600430791
2008-09-24,2133.1,2216.81,2218.29,2116.96,6454781800,49021260465
2008-09-25,2214.58,2297.5,2333.28,2211.45,10123040400,83512907016
2008-09-26,2304.12,2293.78,2310.45,2246.28,7825930700,66635113117
2008-10-06,2267.39,2173.74,2267.39,2172.57,6093813700,47348416157
2008-10-07,2101.09,2157.84,2183,2072.9,5690261100,47167609080
2008-10-08,2095.91,2092.22,2127.09,2059.09,5075947300,40761269628
2008-10-09,2125.57,2074.58,2130.87,2063.41,4507100100,35875033478
2008-10-10,1995.96,2000.57,2027.83,1963.18,5407752700,38454349958
2008-10-13,1978.56,2073.57,2074.47,1931.47,5663380600,41943161643
2008-10-14,2139.07,2017.32,2146.73,2016.18,6804248300,53353969196
2008-10-15,1995.88,1994.67,2013.49,1963.1,4081795700,29604089410
2008-10-16,1916.13,1909.94,1943.32,1901.5,5067244700,35148740337
2008-10-17,1921.84,1930.65,1941.3,1902.6,3864729800,26152709540
2008-10-20,1924.18,1974.01,1979.84,1890.92,4456978500,32116330019
2008-10-21,1978.67,1958.53,1996.66,1956.11,5409673900,38697702640
2008-10-22,1932.68,1895.82,1950.79,1894.31,4831036700,32351379339
2008-10-23,1851.26,1875.56,1879.85,1828.31,4783006500,32972464801
2008-10-24,1875.63,1839.62,1888.1,1825.53,4624458000,31704770170
2008-10-27,1809.22,1723.35,1809.22,1721.6,5053479700,32207683928
2008-10-28,1671.4,1771.82,1786.43,1664.92,5984744100,39753246774
2008-10-29,1786.2,1719.81,1795.09,1719.34,5218851800,35421622163
2008-10-30,1732.77,1763.61,1788.2,1710.73,5356092000,35407672682
2008-10-31,1754.21,1728.79,1765.68,1721.59,4021961900,25155807727
2008-11-03,1713.76,1719.77,1750.32,1702.98,3585833300,23130131374
2008-11-04,1707.92,1706.7,1717.1,1678.96,3925345700,23806945355
2008-11-05,1716.22,1760.61,1788.26,1716.22,6031791100,37571925290
2008-11-06,1720.42,1717.72,1728.22,1703.1,4568071200,27071743425
2008-11-07,1686.52,1747.71,1762.23,1680.6,4680765800,28642256306
2008-11-10,1782.31,1874.8,1876.16,1782.31,9127326300,56867292119
2008-11-11,1872.07,1843.61,1887.8,1840.92,9087918500,56734541210
2008-11-12,1820.44,1859.11,1863.9,1815.08,6587332100,40990801856
2008-11-13,1837.27,1927.61,1942.9,1825.88,12106744100,78179424925
2008-11-14,1943.96,1986.44,1987.26,1921.84,13043949300,87849964152
2008-11-17,1981.26,2030.48,2031.1,1963.85,13684065600,90212326476
2008-11-18,2020.99,1902.43,2050.88,1889.87,15669887900,1.01E+11
2008-11-19,1889.35,2017.47,2023.91,1883.84,12880964500,84200307892
2008-11-20,1977.21,1983.76,2030.87,1956.73,13084057800,86046868710
2008-11-21,1932.6,1969.39,2013.18,1893.15,12712308400,83780374506
2008-11-24,1961.21,1897.06,1974.47,1893.34,8451944400,54807506516
2008-11-25,1925.25,1888.71,1939.37,1858.16,6954117400,45757936706
2008-11-26,1890.33,1897.88,1914.71,1873.18,6514000300,42237583195
2008-11-27,2012.69,1917.86,2022.48,1916.47,12233712600,83969160775
2008-11-28,1901.67,1871.16,1915.27,1856.29,7772228100,50507472562
2008-12-01,1865.74,1894.62,1895.76,1838.1,8189035300,52236308371
2008-12-02,1856.97,1889.64,1907.78,1846.53,10428893400,67566346386
2008-12-03,1903.43,1965.41,1965.83,1902.94,13491612400,89000038983
2008-12-04,1992.72,2001.5,2055.21,1985.2,17595228000,1.23E+11
2008-12-05,1984.26,2018.66,2019.75,1975.71,11849033600,80997863137
2008-12-08,2049.16,2090.77,2091.28,2038.19,16497306100,1.17E+11
2008-12-09,2100.77,2037.74,2100.81,2036.89,14533417900,1.04E+11
2008-12-10,2025.03,2079.12,2079.55,2005.56,12825105000,93077445923
2008-12-11,2072.58,2031.68,2087.2,2028.73,12169674400,87773804500
2008-12-12,2014.58,1954.21,2023.18,1932.27,10814780800,73375910942
2008-12-15,1977.03,1964.37,1989.3,1936.56,8153695100,55210424406
2008-12-16,1948.86,1975.01,1976.72,1907.83,7832854400,52832685888
2008-12-17,1983.84,1976.82,2003.38,1971.82,9724727800,68394891258
2008-12-18,1978.97,2015.69,2016.57,1958.97,9216030400,64930771689
2008-12-19,2006.21,2018.46,2038.66,1997.12,10218339200,72954018626
2008-12-22,2016.45,1987.76,2016.45,1965.35,8682054800,60430366505
2008-12-23,1990.05,1897.22,1990.05,1895.18,9898595500,66982772287
2008-12-24,1873.58,1863.8,1887.31,1850.86,7449575600,48333598104
2008-12-25,1865.72,1852.42,1877.77,1832.36,6456614700,42169635258
2008-12-26,1852.91,1851.52,1866.63,1840.19,5325620100,34864413042
2008-12-29,1846.3,1850.48,1856.33,1815.41,5502139900,37095629471
2008-12-30,1851.91,1832.91,1862.94,1826.98,5646622100,37852627021
2008-12-31,1834.95,1820.81,1844.37,1814.75,5039609900,33526169662
2009-01-05,1849.02,1880.72,1880.72,1844.09,6713671500,46100959083
2009-01-06,1878.83,1937.14,1938.69,1871.97,9906675600,69012567705
2009-01-07,1938.97,1924.01,1948.23,1920.52,9236008600,63931164740
2009-01-08,1890.24,1878.18,1894.17,1862.26,8037400000,55076814285
2009-01-09,1875.16,1904.86,1909.35,1875.16,7122477900,50131264134
2009-01-12,1897.7,1900.35,1924.44,1886.83,8364555700,59507232593
2009-01-13,1880.87,1863.37,1888.31,1861.81,7383646000,49268185747
2009-01-14,1862.31,1928.87,1929.28,1862.31,8791805100,64187216921
2009-01-15,1912.77,1920.21,1937.73,1902.54,11598440900,83224642456
2009-01-16,1928.92,1954.44,1984.73,1928.92,13297253800,1.00E+11
2009-01-19,1971,1986.67,2018.51,1966.19,10940136100,81124780587
2009-01-20,1981.15,1994.11,1994.81,1956.1,7456538900,55559942615
2009-01-21,1965.94,1985.02,2007.91,1960.53,8728919800,68074243531
2009-01-22,1996.09,2004.95,2009.85,1980.44,8828449500,66506084643
2009-01-23,2001.17,1990.66,2008.79,1986.35,8596770600,62932392386
2009-02-02,2008.13,2011.68,2012.74,1987.13,8476627200,61818715800
2009-02-03,2011.77,2060.81,2060.93,2005.02,13440769400,96712688397
2009-02-04,2068.09,2107.75,2108.26,2067.79,15178586700,1.11E+11
2009-02-05,2106.84,2098.02,2149.48,2082.6,16535219700,1.25E+11
2009-02-06,2102.08,2181.24,2185.09,2102.08,16086018900,1.21E+11
2009-02-09,2211.32,2224.71,2238.89,2196.71,19231268600,1.50E+11
2009-02-10,2218.49,2265.16,2266.4,2197.01,17258736100,1.36E+11
2009-02-11,2230.49,2260.82,2305.7,2218.3,20932807400,1.72E+11
2009-02-12,2265.79,2248.09,2274.2,2191.89,17397684800,1.42E+11
2009-02-13,2249.18,2320.79,2323.12,2236.18,19971551200,1.64E+11
2009-02-16,2338.76,2389.39,2389.88,2328.18,21142761000,1.78E+11
2009-02-17,2387.35,2319.44,2402.81,2316.93,19811783600,1.69E+11
2009-02-18,2271.26,2209.86,2295.74,2206.06,16246187900,1.35E+11
2009-02-19,2224.49,2227.13,2247.62,2190.47,12984405000,1.08E+11
2009-02-20,2234.36,2261.48,2262.33,2206.21,12893810500,1.09E+11
2009-02-23,2249.29,2305.78,2313.59,2219.71,16028911800,1.39E+11
2009-02-24,2273.76,2200.65,2295.59,2193.27,18385310600,1.58E+11
2009-02-25,2222.51,2206.57,2234.02,2142.6,15237689800,1.32E+11
2009-02-26,2201.67,2121.25,2237.55,2102.35,14863885200,1.27E+11
2009-02-27,2100.06,2082.85,2123.24,2064.92,12290521000,98102105111
2009-03-02,2066.23,2093.45,2102.11,2052.99,8746258700,72211341967
2009-03-03,2047.21,2071.43,2088.63,2037.02,9778172800,79994309136
2009-03-04,2076.62,2198.11,2201.73,2076.62,15481127500,1.28E+11
2009-03-05,2220.15,2221.08,2241.76,2173.49,18244110500,1.54E+11
2009-03-06,2180.79,2193.01,2221.04,2171.67,12386323300,1.05E+11
2009-03-09,2205.75,2118.75,2232.67,2116.45,12430064700,1.04E+11
2009-03-10,2097.14,2158.57,2159.27,2088.16,8394026200,69210911817
2009-03-11,2199.98,2139.03,2203.53,2133.14,10372345300,88140678289
2009-03-12,2127.73,2133.88,2136.8,2086.02,8721315100,70844692379
2009-03-13,2148.42,2128.85,2166.02,2124.98,8350488700,71086096898
2009-03-16,2122.41,2153.29,2158.9,2108.61,7338263500,61350177716
2009-03-17,2156.77,2218.33,2225.19,2151.78,13080542300,1.12E+11
2009-03-18,2227.98,2223.72,2255.01,2221.59,14699459900,1.26E+11
2009-03-19,2227.34,2265.76,2268.14,2220.16,14582231900,1.28E+11
2009-03-20,2272.44,2281.09,2294.12,2250.41,15052366400,1.34E+11
2009-03-23,2286.25,2325.48,2329.18,2276.81,16006023500,1.50E+11
2009-03-24,2359.68,2338.42,2369.45,2327.43,16272708100,1.50E+11
2009-03-25,2333.16,2291.55,2355.69,2291.36,14484246900,1.32E+11
2009-03-26,2296.05,2361.7,2362.05,2274.89,15855682200,1.42E+11
2009-03-27,2380.63,2374.44,2392.77,2361.09,18652838900,1.62E+11
2009-03-30,2377.96,2358.04,2380.19,2348.53,13988060600,1.27E+11
2009-03-31,2313.88,2373.21,2375.71,2299.16,14269549800,1.35E+11
2009-04-01,2380.98,2408.02,2422.63,2380.98,17985761900,1.67E+11
2009-04-02,2417.22,2425.29,2450,2417.11,18838598300,1.73E+11
2009-04-03,2446.12,2419.78,2456.81,2406.5,17025168400,1.57E+11
2009-04-07,2422.1,2439.18,2449.54,2407.51,12420922300,1.17E+11
2009-04-08,2429.88,2347.39,2435.39,2346.54,14680915700,1.36E+11
2009-04-09,2345.01,2379.88,2380.93,2331.88,11323497600,1.07E+11
2009-04-10,2400.01,2444.23,2444.98,2392.8,15749119600,1.56E+11
2009-04-13,2468.08,2513.7,2522.45,2464.06,19134493200,1.88E+11
2009-04-14,2512.01,2527.18,2532.09,2495.34,16518009300,1.62E+11
2009-04-15,2514.59,2536.06,2542.54,2485.93,18108568800,1.74E+11
2009-04-16,2542.34,2534.13,2549.31,2497.12,18616311900,1.75E+11
2009-04-17,2524.63,2503.93,2539.35,2481.9,16159359500,1.58E+11
2009-04-20,2500.17,2557.46,2559.04,2497.32,14790425100,1.41E+11
2009-04-21,2523.26,2535.83,2552.6,2499.6,16462154200,1.55E+11
2009-04-22,2548.11,2461.35,2579.22,2449.89,19398409600,1.78E+11
2009-04-23,2440.68,2463.95,2474.15,2422.79,12611975600,1.13E+11
2009-04-24,2477.16,2448.59,2481.53,2445.66,11379684500,1.09E+11
2009-04-27,2443.44,2405.35,2452.93,2393.16,11300818300,1.03E+11
2009-04-28,2382.88,2401.44,2411.44,2372.34,9481529600,90832146515
2009-04-29,2401.66,2468.19,2477.72,2395.48,12653072200,1.21E+11
2009-04-30,2477.93,2477.57,2491.07,2461.36,13115416800,1.28E+11
2009-05-04,2486.68,2559.91,2560.54,2486.22,15336999000,1.47E+11
2009-05-05,2577.43,2567.34,2590.78,2552.39,15842228300,1.51E+11
2009-05-06,2563.56,2592.52,2596.93,2552.63,16070858300,1.55E+11
2009-05-07,2612.12,2597.45,2622.11,2566.12,18181146000,1.75E+11
2009-05-08,2586.76,2625.64,2634.06,2574.57,16192097600,1.56E+11
2009-05-11,2646.29,2579.75,2663.95,2579.75,17824835900,1.72E+11
2009-05-12,2562.36,2618.17,2619.69,2558.96,12300596000,1.14E+11
2009-05-13,2629.03,2663.77,2670.21,2608.32,14583600600,1.45E+11
2009-05-14,2631.45,2639.89,2651.49,2610.22,12476244200,1.21E+11
2009-05-15,2646.89,2645.26,2661.37,2623.36,11089018200,1.07E+11
2009-05-18,2632.57,2652.78,2656.84,2589.61,11904889400,1.18E+11
2009-05-19,2679.4,2676.68,2688.11,2660.56,14746609700,1.48E+11
2009-05-20,2680.55,2651.41,2686.34,2651.01,13824586100,1.38E+11
2009-05-21,2639.14,2610.62,2663.23,2598.87,13892698100,1.39E+11
2009-05-22,2595.99,2597.6,2617.75,2578.59,9914729800,99118250399
2009-05-25,2555.34,2610.01,2618.36,2538.62,11200078500,1.13E+11
2009-05-26,2615.01,2588.57,2618.8,2585.91,11451467000,1.18E+11
2009-05-27,2601.24,2632.93,2635.31,2592.79,10316772000,1.03E+11
2009-06-01,2668.4,2721.28,2726.72,2668.4,14795955100,1.57E+11
2009-06-02,2739.44,2724.3,2750.88,2713.47,15635605800,1.62E+11
2009-06-03,2722.27,2778.59,2778.68,2717.86,15568165800,1.60E+11
2009-06-04,2753.25,2767.24,2778.24,2728.2,17087892100,1.80E+11
2009-06-05,2783.86,2753.89,2791.65,2750.38,14664811300,1.54E+11
2009-06-08,2753.34,2768.34,2795.15,2729.03,13323144700,1.39E+11
2009-06-09,2766.51,2787.89,2788.37,2721.85,13260156700,1.33E+11
2009-06-10,2796.9,2816.25,2820.57,2790,14526718800,1.44E+11
2009-06-11,2812.28,2797.32,2828.74,2787.45,13411487700,1.33E+11
2009-06-12,2793.97,2743.76,2812.68,2722.22,12769465100,1.24E+11
2009-06-15,2743.03,2789.55,2790.98,2727.74,10622501300,1.09E+11
2009-06-16,2762.74,2776.02,2797.48,2753.69,10338332700,1.08E+11
2009-06-17,2771.52,2810.12,2813.61,2744.22,11078374200,1.18E+11
2009-06-18,2812.99,2853.9,2855.41,2810.85,13884269400,1.47E+11
2009-06-19,2861.18,2880.49,2886.5,2847.36,15302336200,1.51E+11
2009-06-22,2900.57,2896.3,2923.24,2884.13,14697220000,1.48E+11
2009-06-23,2853.49,2892.7,2941.05,2841.9,14446526700,1.45E+11
2009-06-24,2889.05,2922.3,2923.47,2880.28,14057426000,1.47E+11
2009-06-25,2926.62,2925.05,2946.9,2909.09,11961302000,1.29E+11
2009-06-26,2930.5,2928.21,2937.61,2910.34,10956072000,1.15E+11
2009-06-29,2930.31,2975.31,2976.92,2918.39,12854377400,1.37E+11
2009-06-30,2990.12,2959.36,2997.27,2953.36,12581395800,1.44E+11
2009-07-01,2950.17,3008.15,3009.71,2947.69,13825013300,1.54E+11
2009-07-02,3015.08,3060.25,3062.56,3015.08,16196028400,1.81E+11
2009-07-03,3035.81,3088.37,3088.86,3029.55,15946794600,1.77E+11
2009-07-06,3091.48,3124.67,3128.31,3090.1,18323731600,2.04E+11
2009-07-07,3118.27,3089.45,3130.07,3077.48,17877574100,1.88E+11
2009-07-08,3057.46,3080.77,3097.96,3011.21,15548918100,1.71E+11
2009-07-09,3073.52,3123.03,3123.51,3064.21,16728788200,1.84E+11
2009-07-10,3124.79,3113.93,3140.04,3099.99,16116226900,1.78E+11
2009-07-13,3098.96,3080.56,3112.88,3076.3,15661005700,1.73E+11
2009-07-14,3088.58,3145.16,3147.59,3088.58,16168847900,1.78E+11
2009-07-15,3156.63,3188.55,3188.91,3156.63,19591147900,2.18E+11
2009-07-16,3209.78,3183.74,3221.07,3175.96,19123018400,2.18E+11
2009-07-17,3181.06,3189.74,3197.23,3158.57,16469067200,1.87E+11
2009-07-20,3203.89,3266.92,3269.18,3192.9,19887079500,2.34E+11
2009-07-21,3275.67,3213.21,3279.59,3207.5,19756589700,2.32E+11
2009-07-22,3207.99,3296.61,3301.43,3207.26,16821304300,2.06E+11
2009-07-23,3301.1,3328.49,3331.06,3289.22,16639775200,1.95E+11
2009-07-24,3343.76,3372.6,3398.05,3306.91,18973867600,2.24E+11
2009-07-27,3377.72,3435.21,3435.93,3376.29,19762363400,2.41E+11
2009-07-28,3434.32,3438.37,3439.92,3392.43,20424581900,2.44E+11
2009-07-29,3419.99,3266.43,3454.02,3174.21,27580119700,2.97E+11
2009-07-30,3281.2,3321.56,3336.64,3215.75,19801021300,2.20E+11
2009-07-31,3354.68,3412.06,3414.14,3333.72,19371437500,2.24E+11
2009-08-03,3429.69,3462.59,3465.17,3398.45,20081370600,2.36E+11
2009-08-04,3477.11,3471.44,3478.01,3404.82,21149015400,2.51E+11
2009-08-05,3467.05,3428.5,3468.1,3385.42,20250254300,2.41E+11
2009-08-06,3401.48,3356.33,3419.74,3309.61,17482737400,2.17E+11
2009-08-07,3352.66,3260.69,3374.46,3244.1,15316000700,1.85E+11
2009-08-10,3287.76,3249.76,3307.89,3201.06,12668373800,1.53E+11
2009-08-11,3261.41,3264.73,3273.02,3222.71,10375229700,1.23E+11
2009-08-12,3255.99,3112.72,3255.99,3104.57,13444746300,1.58E+11
2009-08-13,3112.57,3140.56,3150.36,3060.12,11693422600,1.39E+11
2009-08-14,3138.15,3046.97,3146.01,3039.3,12581559200,1.46E+11
2009-08-17,2994.87,2870.63,3020.26,2867.39,12505895900,1.38E+11
2009-08-18,2845.34,2910.88,2920.64,2827.11,10625152600,1.18E+11
2009-08-19,2916.09,2785.58,2929.06,2761.39,11446946400,1.22E+11
2009-08-20,2798.37,2911.58,2914.64,2798.37,11003908600,1.22E+11
2009-08-21,2905.05,2960.77,2969.52,2883.27,12679030100,1.38E+11
2009-08-24,2982.19,2993.43,3004.9,2944.92,12287572100,1.39E+11
2009-08-25,2980.1,2915.8,2980.1,2823.64,14523618000,1.61E+11
2009-08-26,2889.74,2967.59,2995.8,2872.26,13042535400,1.44E+11
2009-08-27,2947.83,2946.39,2988.03,2909.89,13674590400,1.45E+11
2009-08-28,2938.42,2860.69,2949.43,2843.11,12304850000,1.34E+11
2009-08-31,2817.63,2667.74,2817.63,2663,11824625000,1.25E+11
2009-09-01,2649.17,2683.72,2727.08,2639.76,9804258500,1.02E+11
2009-09-02,2681.33,2714.97,2729.71,2669.22,8393471400,88188217124
2009-09-03,2722.3,2845.02,2854.16,2715.62,12989025100,1.39E+11
2009-09-04,2841.17,2861.61,2875.98,2827.58,12888993600,1.42E+11
2009-09-07,2877.62,2881.12,2919.35,2860,13118281200,1.47E+11
2009-09-08,2865.7,2930.47,2931.23,2831.85,12792938400,1.49E+11
2009-09-09,2944.17,2946.26,2962.29,2900.11,13075449400,1.53E+11
2009-09-10,2934.96,2924.88,2958.95,2911.21,10589485700,1.17E+11
2009-09-11,2917.19,2989.79,2999.33,2915.9,12324666600,1.38E+11
